snapshot_fecha_key,fecha_arribo_gye_key,fecha_salida_autorizada_key,fecha_arribo_key,fecha_cas_key,plan_llegada_grupasa_key,plan_llegada_patio_key,plan_devolucion_vacio_key,contenedor_key,status_key,bodega_key,fecha_snapshot,contenedor_id,pedido,parcial,naviera,puerto,deposito_vacio,fecha_arribo_gye,fecha_salida_autorizada,fecha_arribo,fecha_cas,plan_llegada_grupasa,hora_descarga,plan_slot_grupasa,tipo_asignacion_grupasa,plan_llegada_patio,plan_devolucion_vacio,cumplimiento_grupasa,cumplimiento_galagans,dias_puerto_a_patio,dias_patio_a_bodega,dias_bodega_a_deposito,alerta_cas,cas_vencido
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,957,10,9,2026-03-27,TGBU7494301,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260315,20260318,20260321,20260329,,20260321,,961,30,0,2026-03-27,TGBU7989738,5700011284 P1 P3 GE,RE-06848,MSC,TPG,MEDLOG,2026-03-15,2026-03-18,2026-03-21,2026-03-29,,,,directa_hoja,2026-03-21,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260301,20260305,20260307,20260321,20260310,20260307,20260310,962,10,9,2026-03-27,TGBU7995448,8000218 P1 FSC GE,RE-54910,MSC,NAPORTEC,MEDLOG,2026-03-01,2026-03-05,2026-03-07,2026-03-21,2026-03-10,,,directa_hoja,2026-03-07,2026-03-10,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260318,20260310,20260317,965,10,9,2026-03-27,TGBU9599507,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-18,,,directa_hoja,2026-03-10,2026-03-17,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260321,970,10,9,2026-03-27,TGCU5111330,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-21,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260220,20260225,20260225,20260312,20260307,20260225,20260307,974,10,9,2026-03-27,TGCU5466330,8000235 P1 FSC GE,RE-54923,CMA CGM,TPG,BLASTI,2026-02-20,2026-02-25,2026-02-25,2026-03-12,2026-03-07,,,directa_hoja,2026-02-25,2026-03-07,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260301,20260305,20260307,20260321,20260310,20260307,20260310,975,10,9,2026-03-27,TGHU6071307,8000218 P1 FSC GE,RE-54910,MSC,NAPORTEC,MEDLOG,2026-03-01,2026-03-05,2026-03-07,2026-03-21,2026-03-10,,,directa_hoja,2026-03-07,2026-03-10,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260321,976,10,9,2026-03-27,TGHU6094365,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-21,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,977,30,0,2026-03-27,TGHU6147188,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260321,978,10,9,2026-03-27,TGHU6164499,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-21,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260301,20260305,20260307,20260321,20260311,20260307,20260311,979,10,9,2026-03-27,TGHU6833589,8000218 P1 FSC GE,RE-54910,MSC,NAPORTEC,MEDLOG,2026-03-01,2026-03-05,2026-03-07,2026-03-21,2026-03-11,,,directa_hoja,2026-03-07,2026-03-11,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260308,20260309,20260311,20260328,20260323,20260311,20260326,985,10,9,2026-03-27,TIIU4692344,8000261 P1 P2 P3 P4 P5 FSC GG,RE-06142,MAERKS,TPG,OPACIFIC,2026-03-08,2026-03-09,2026-03-11,2026-03-28,2026-03-23,,,directa_hoja,2026-03-11,2026-03-26,PENDIENTE,CUMPLE,3.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,989,30,0,2026-03-27,TIIU5095718,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,990,10,9,2026-03-27,TIIU5155519,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,992,30,0,2026-03-27,TIIU5983724,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260315,20260318,20260321,20260329,,20260321,,995,30,0,2026-03-27,TLLU5120366,5700011284 P1 P3 GE,RE-06848,MSC,TPG,MEDLOG,2026-03-15,2026-03-18,2026-03-21,2026-03-29,,,,directa_hoja,2026-03-21,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260308,20260309,20260311,20260328,20260324,20260311,20260324,996,10,9,2026-03-27,TLLU5983407,8000261 P1 P2 P3 P4 P5 FSC GG,RE-06142,MAERKS,TPG,OPACIFIC,2026-03-08,2026-03-09,2026-03-11,2026-03-28,2026-03-24,,,directa_hoja,2026-03-11,2026-03-24,PENDIENTE,CUMPLE,3.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260315,20260310,20260315,1002,10,14,2026-03-27,TLLU7855030,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-15,,,directa_hoja,2026-03-10,2026-03-15,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,1005,10,9,2026-03-27,TLLU8601220,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260218,20260223,20260224,20260324,20260307,20260224,20260307,1006,10,9,2026-03-27,TRHU4531180,8000198 P5 FSC GE,RE-03838,HALO,TPG,TERCON,2026-02-18,2026-02-23,2026-02-24,2026-03-24,2026-03-07,,,directa_hoja,2026-02-24,2026-03-07,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260312,20260316,20260319,20260401,20260328,20260319,,1011,30,0,2026-03-27,TRHU6012501,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-19,2026-04-01,2026-03-28,,,directa_hoja,2026-03-19,,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,1016,30,0,2026-03-27,TRHU6380226,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260315,20260318,20260321,20260329,,20260321,,1020,30,0,2026-03-27,TRHU7222415,5700011284 P1 P3 GE,RE-06848,MSC,TPG,MEDLOG,2026-03-15,2026-03-18,2026-03-21,2026-03-29,,,,directa_hoja,2026-03-21,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260315,20260310,20260315,1026,10,14,2026-03-27,TRHU7607931,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-15,,,directa_hoja,2026-03-10,2026-03-15,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,1028,30,0,2026-03-27,TRHU7765979,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260306,20260309,20260312,20260327,20260318,20260312,20260318,1036,10,9,2026-03-27,TRHU8641843,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-12,2026-03-27,2026-03-18,,,directa_hoja,2026-03-12,2026-03-18,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260312,20260316,20260319,20260401,20260328,20260319,,1039,30,0,2026-03-27,TRIU8767814,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-19,2026-04-01,2026-03-28,,,directa_hoja,2026-03-19,,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260312,20260316,20260319,20260401,20260328,20260319,,1043,30,0,2026-03-27,TTNU8467432,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-19,2026-04-01,2026-03-28,,,directa_hoja,2026-03-19,,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260312,20260316,20260319,20260401,20260328,20260319,,1045,20,9,2026-03-27,TTNU8659142,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-19,2026-04-01,2026-03-28,,,directa_hoja,2026-03-19,,CUMPLE,CUMPLE,7.0,1.0,,False,False
20260327,20260312,20260316,20260319,20260401,,20260319,,1049,30,0,2026-03-27,TTNU8958800,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-19,2026-04-01,,,,directa_hoja,2026-03-19,,SIN_PLAN,CUMPLE,7.0,,,False,False
20260327,20260306,20260309,20260311,20260327,20260319,20260311,20260319,1056,10,9,2026-03-27,TXGU5449749,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-11,2026-03-27,2026-03-19,,,directa_hoja,2026-03-11,2026-03-19,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,1060,30,0,2026-03-27,TXGU6784593,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260302,20260305,20260307,20260322,20260313,20260307,20260318,1062,10,9,2026-03-27,TXGU6900034,8000271 P1 FSC GE,RE-05719,HALO,TPG,TPG,2026-03-02,2026-03-05,2026-03-07,2026-03-22,2026-03-13,,,directa_hoja,2026-03-07,2026-03-18,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,1063,30,0,2026-03-27,TXGU7261745,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,1066,30,0,2026-03-27,TXGU8901030,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260317,20260310,20260318,1067,10,9,2026-03-27,TXGU8922990,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-17,,,directa_hoja,2026-03-10,2026-03-18,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,1071,30,0,2026-03-27,UETU6136275,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260218,20260223,20260224,20260324,20260307,20260224,20260307,1074,10,9,2026-03-27,UETU6392791,8000198 P5 FSC GE,RE-03838,HALO,TPG,TERCON,2026-02-18,2026-02-23,2026-02-24,2026-03-24,2026-03-07,,,directa_hoja,2026-02-24,2026-03-07,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,1077,30,0,2026-03-27,UETU6591598,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260311,20260327,20260319,20260311,20260320,1079,10,9,2026-03-27,UETU6711775,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-11,2026-03-27,2026-03-19,,,directa_hoja,2026-03-11,2026-03-20,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260316,20260318,20260323,20260405,,20260323,,1081,30,0,2026-03-27,UETU6854544,URG SPLIT 8000220 P2 FSC GE,RE-07265,HALO,TPG,TERCON,2026-03-16,2026-03-18,2026-03-23,2026-04-05,,,,directa_hoja,2026-03-23,,SIN_PLAN,CUMPLE,7.0,,,False,False
20260327,20260306,20260309,20260312,20260327,20260318,20260312,20260318,1085,10,9,2026-03-27,UETU7401239,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-12,2026-03-27,2026-03-18,,,directa_hoja,2026-03-12,2026-03-18,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260315,20260318,20260321,20260329,,20260321,,1088,30,0,2026-03-27,UETU7674146,5700011284 P1 P3 GE,RE-06848,MSC,TPG,MEDLOG,2026-03-15,2026-03-18,2026-03-21,2026-03-29,,,,directa_hoja,2026-03-21,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,1093,10,9,2026-03-27,UETU7928662,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,1095,10,9,2026-03-27,UETU8092788,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
